,Title,Detail,new
1717,1. 지역축제 바가지 가격,"한동안 조용하더니 지역축제 구경가서 노점상들에게 음식값 바가지썼다는 얘기가 또 나오네요.
반접시 밖에 안되는 통돼지 바베큐에 양파 몇조각, 상추 한장 이렇게 내주고 5만원을 받았답니다.
소주는 생수병에 덜어서 갖다 주고, 도대체 왜들 이러는지 모르겠네요.
지난 주말에 열렸던 경기도 수원 화성행궁 ‘환경사랑축제’ 행사에 다녀온 분이 ‘지역 축제 바가지
음식값’에 대한 후기라며 올려놓은 글인데 보면서 화가나네요.
사실 지역 축제행사 불만은 오래 된 일이지만 요즘처럼 심하지는 않았던것 같았는데
코로나 사태를 거치면서 상인들의 욕심이 과하게 표현 되는것 같아요.
행사장 식당의 운영권을 타지역 상인들이 차지해서 가격이 높아진다는
얘기도 들어 본것 같은데, 참 안타깝네요.
장사를 오늘만하고 말것도 아닐 텐데 말입니다.
실제로 내가 여행가서 저런 일을 당하면 정말 황당 할 것같아요. ㅠ.ㅠ;","1. 지역축제 바가지 가격 한동안 조용하더니 지역축제 구경가서 노점상들에게 음식값 바가지썼다는 얘기가 또 나오네요.
반접시 밖에 안되는 통돼지 바베큐에 양파 몇조각, 상추 한장 이렇게 내주고 5만원을 받았답니다.
소주는 생수병에 덜어서 갖다 주고, 도대체 왜들 이러는지 모르겠네요.
지난 주말에 열렸던 경기도 수원 화성행궁 ‘환경사랑축제’ 행사에 다녀온 분이 ‘지역 축제 바가지
음식값’에 대한 후기라며 올려놓은 글인데 보면서 화가나네요.
사실 지역 축제행사 불만은 오래 된 일이지만 요즘처럼 심하지는 않았던것 같았는데
코로나 사태를 거치면서 상인들의 욕심이 과하게 표현 되는것 같아요.
행사장 식당의 운영권을 타지역 상인들이 차지해서 가격이 높아진다는
얘기도 들어 본것 같은데, 참 안타깝네요.
장사를 오늘만하고 말것도 아닐 텐데 말입니다.
실제로 내가 여행가서 저런 일을 당하면 정말 황당 할 것같아요. ㅠ.ㅠ;"
1718,전북 17000원 축제 닭강정,,전북 17000원 축제 닭강정 
1719,또 바가지 논란 터진 수원축제 근황,,또 바가지 논란 터진 수원축제 근황 
1720,기사 떠버린 수원 축제 바베큐 4만원 바가지 요금,"안사면 안된다고 누칼협으로 판건 아니었지만
심각했나보네유 ㅎ 🤣🤣","기사 떠버린 수원 축제 바베큐 4만원 바가지 요금 안사면 안된다고 누칼협으로 판건 아니었지만
심각했나보네유 ㅎ 🤣🤣"
1721,1박2일 과자값 소동 이후 지역 축제 근황,,1박2일 과자값 소동 이후 지역 축제 근황 
1722,(수국축제 후기)곤지암 화담숲 한번 갔다와 보세요 ^^,"주말에 한번 가보세요 ㅎ
정말 추천드립니다~","(수국축제 후기)곤지암 화담숲 한번 갔다와 보세요 ^^ 주말에 한번 가보세요 ㅎ
정말 추천드립니다~"
1723,어떤 커플의 벚꽃축제,,어떤 커플의 벚꽃축제 
1724,오늘 지역축제해서 불꽃쇼했어요,"지역축제하는데 개막식갔거든요.
주차 헬..ㅠㅠ..
가수 장민호님 오신대서 민호특공대? 분들 오셨더라구요ㅋㄱㅋ
김수찬님도 오셨는데 진짜 너무 귀엽더라구요.
노래도 넘 잘하시고 무대매너 넘 좋으셨어요ㅋㅋㅋ
(트로트경연에 나오셨던분같은데^^)
재생
22
00:00
00:43

접기/펴기
축제
똥손 +똥화질이지만
불꽃쇼 찍어봤어요😂
지역축제 바가지요금 말이 많아서인지
저희축제는 뭐 그냥저냥 괜찮았던거같아요
닭꼬치,소세지,회오리감자등 5천원..
슬러시3천원등.
나쁘지않았네요.
불꽃쇼에 노래가 나오면서 폭죽터지는데
진짜..노래가 넘 좋은거에요!!
찾아보니 소향님 노래네요 푹빠졌어요❤️","오늘 지역축제해서 불꽃쇼했어요 지역축제하는데 개막식갔거든요.
주차 헬..ㅠㅠ..
가수 장민호님 오신대서 민호특공대? 분들 오셨더라구요ㅋㄱㅋ
김수찬님도 오셨는데 진짜 너무 귀엽더라구요.
노래도 넘 잘하시고 무대매너 넘 좋으셨어요ㅋㅋㅋ
(트로트경연에 나오셨던분같은데^^)
재생
22
00:00
00:43

접기/펴기
축제
똥손 +똥화질이지만
불꽃쇼 찍어봤어요😂
지역축제 바가지요금 말이 많아서인지
저희축제는 뭐 그냥저냥 괜찮았던거같아요
닭꼬치,소세지,회오리감자등 5천원..
슬러시3천원등.
나쁘지않았네요.
불꽃쇼에 노래가 나오면서 폭죽터지는데
진짜..노래가 넘 좋은거에요!!
찾아보니 소향님 노래네요 푹빠졌어요❤️"
1725,서울랜드 금요일vs토요일(물총축제),"다음주에 갈 계획인데 금.토 둘다 시간이 되어요.
저는 금요일에 한가하게 놀자는 생각이고, 남편은 어차피갈꺼 토요일부터 물총축제 시작하니 토욜에 가자고 해요.
맘님들 같으면 금? 토? 어쩌시겠나요?ㅠㅠ
5,8세 남아 둘과 가요.","서울랜드 금요일vs토요일(물총축제) 다음주에 갈 계획인데 금.토 둘다 시간이 되어요.
저는 금요일에 한가하게 놀자는 생각이고, 남편은 어차피갈꺼 토요일부터 물총축제 시작하니 토욜에 가자고 해요.
맘님들 같으면 금? 토? 어쩌시겠나요?ㅠㅠ
5,8세 남아 둘과 가요."
1726,맘님들 대학 축제때 누구오셨나요 ㅋㅋㅋ,"저희학교엔 한 10년도 더 전인데 소녀시대, 보아와서 허리케인비너스..ㅋㅋㅋㅋ 유튜브에 있네요 울학교","맘님들 대학 축제때 누구오셨나요 ㅋㅋㅋ 저희학교엔 한 10년도 더 전인데 소녀시대, 보아와서 허리케인비너스..ㅋㅋㅋㅋ 유튜브에 있네요 울학교"
1727,마술축제 하나봐요~~~~,"6.23 금요일 오후 7시30분에
매직쇼 있나봐요
요런 행사 너무 좋아요!
저도 아직 예약안해서 다른사항은 몰라요 ㅠ","마술축제 하나봐요~~~~ 6.23 금요일 오후 7시30분에
매직쇼 있나봐요
요런 행사 너무 좋아요!
저도 아직 예약안해서 다른사항은 몰라요 ㅠ"
1728,잠수교 뚜벅뚜벅 축제 ^^,"잠수교 통제한다고 해서 가봤어요!
반포대교 분수대를 항상 측면에서는 봤는데,
차량이 없는 다리위에서 물 쏘는 방향을 보니 새로운 시선이더라구요 ^^
동영상 캡쳐본이라 살짝 화질이 떨어지는데 분위기가 넘 좋았습니다.
다리 위에서는 푸드트럭, 책읽기, 공기놀이, 제기차기등 프로그램 많았구요
코로나 끝난 것을 제대로 체감한, 아주 외국인도 많고, 남녀노소 사람 너~~ 무 많아서 신기했어요 ㅎㅎ
시간 되시면 한 번 가보세요!
기간 : ~ 7/9 매주 일요일 12시 ~ 21시
장소 : 잠수교 및 반포한강공원 일원","잠수교 뚜벅뚜벅 축제 ^^ 잠수교 통제한다고 해서 가봤어요!
반포대교 분수대를 항상 측면에서는 봤는데,
차량이 없는 다리위에서 물 쏘는 방향을 보니 새로운 시선이더라구요 ^^
동영상 캡쳐본이라 살짝 화질이 떨어지는데 분위기가 넘 좋았습니다.
다리 위에서는 푸드트럭, 책읽기, 공기놀이, 제기차기등 프로그램 많았구요
코로나 끝난 것을 제대로 체감한, 아주 외국인도 많고, 남녀노소 사람 너~~ 무 많아서 신기했어요 ㅎㅎ
시간 되시면 한 번 가보세요!
기간 : ~ 7/9 매주 일요일 12시 ~ 21시
장소 : 잠수교 및 반포한강공원 일원"
1729,1박 2일 과자값 논란 이후 지역 축제들 근황,,1박 2일 과자값 논란 이후 지역 축제들 근황 
1730,곤지암 수국축제 다녀왔어요 !!,"아까 날씨요정 왔다고 하다가
괜히말해서 비쫄딱맞고 구경은 구경대로 하고왔어요
비만오는거 아닌지 우루룽쾅쾅
아주 미챠버리는줄 알았습니다 ㅡㅡ;;
밥먹고 워터컬러링북만 하다 올뻔요 ㅡㅡ;;
8월초까지 수국축제한다니 날씨 꼭 보시고
가셔요~~
참고로 곤도라 타고가시몀
위에 모래놀이도 잇어요
곤지암 리조트꺼인지 모래놀이 세트잇어
굳이 안챙겨가셔도 될듯요~~
식당도 다 안에잇어 밥걱정딱히 안하셔도되어요
담에갈때는 날씨보고.. 우비에 우산에
혹시몰라 챙겨가려구요;; 사진보고 생각잇으신분들
가보세요~~ 볼건많아요~~","곤지암 수국축제 다녀왔어요 !! 아까 날씨요정 왔다고 하다가
괜히말해서 비쫄딱맞고 구경은 구경대로 하고왔어요
비만오는거 아닌지 우루룽쾅쾅
아주 미챠버리는줄 알았습니다 ㅡㅡ;;
밥먹고 워터컬러링북만 하다 올뻔요 ㅡㅡ;;
8월초까지 수국축제한다니 날씨 꼭 보시고
가셔요~~
참고로 곤도라 타고가시몀
위에 모래놀이도 잇어요
곤지암 리조트꺼인지 모래놀이 세트잇어
굳이 안챙겨가셔도 될듯요~~
식당도 다 안에잇어 밥걱정딱히 안하셔도되어요
담에갈때는 날씨보고.. 우비에 우산에
혹시몰라 챙겨가려구요;; 사진보고 생각잇으신분들
가보세요~~ 볼건많아요~~"
1731,혹시 곤지암 수국 축제 다녀오신분 있으실까요~?,오늘 남편하고 아이랑 같이 곤지암 수국 축제 갔다 와볼까 하는데 주변에 맛집 있으면 추천 부탁드려요 ^^,혹시 곤지암 수국 축제 다녀오신분 있으실까요~? 오늘 남편하고 아이랑 같이 곤지암 수국 축제 갔다 와볼까 하는데 주변에 맛집 있으면 추천 부탁드려요 ^^
1732,바가지 싹 없애버린 무주축제 근황,,바가지 싹 없애버린 무주축제 근황 
1733,"오늘 화성뱃놀이축제 10:30 선상공연티켓 양도해요(3매 45,000원)","☆ 벼룩 거래시 핸드폰 번호로 문자거래 필수!!
상품권, 고액거래시 더치트에서 계좌검색 필수입니다. (예금주 남자이름 사기많아요.)
맘이베베 벼룩거래 사기 주의하세요. (신고는 112)
티켓 오픈하자마자 매진됐던
풍류단의항해(요트+수상공연) 티켓이에요.
아이가 갑자기 열이나고 아파져서 못갈거같아요.
정말 아쉽지만 양도합니다ㅠㅠ
오늘 오전 10시 30분 승선이에요.
3매 일괄 양도합니다.
https://naver.me/x2kv3XeC
화성뱃놀이축제
화성뱃놀이축제 2023년 6월 9일(금) ~ 11일(일), 화성시 전곡항
naver.me
작년 풍류단의항해 공연정보에요.
https://m.blog.naver.com/mj881011/222876660950
2022 제12회 화성 뱃놀이축제_솔직방문후기!(풍류단의항해 승선, 공연 관람)
뱃놀이피크닉존 후기는 아래포스팅에 있어요 https://blog.naver.com/mj881011/222876373361 오늘 화성뱃놀...
m.blog.naver.com","오늘 화성뱃놀이축제 10:30 선상공연티켓 양도해요(3매 45,000원) ☆ 벼룩 거래시 핸드폰 번호로 문자거래 필수!!
상품권, 고액거래시 더치트에서 계좌검색 필수입니다. (예금주 남자이름 사기많아요.)
맘이베베 벼룩거래 사기 주의하세요. (신고는 112)
티켓 오픈하자마자 매진됐던
풍류단의항해(요트+수상공연) 티켓이에요.
아이가 갑자기 열이나고 아파져서 못갈거같아요.
정말 아쉽지만 양도합니다ㅠㅠ
오늘 오전 10시 30분 승선이에요.
3매 일괄 양도합니다.
https://naver.me/x2kv3XeC
화성뱃놀이축제
화성뱃놀이축제 2023년 6월 9일(금) ~ 11일(일), 화성시 전곡항
naver.me
작년 풍류단의항해 공연정보에요.
https://m.blog.naver.com/mj881011/222876660950
2022 제12회 화성 뱃놀이축제_솔직방문후기!(풍류단의항해 승선, 공연 관람)
뱃놀이피크닉존 후기는 아래포스팅에 있어요 https://blog.naver.com/mj881011/222876373361 오늘 화성뱃놀...
m.blog.naver.com"
1734,자부축제 = 초밥+ 페리카나 반반,너무 행복해옹❤️,자부축제 = 초밥+ 페리카나 반반 너무 행복해옹❤️
1735,1박 2일 과자값 논란 이후 지역 축제들 근황,,1박 2일 과자값 논란 이후 지역 축제들 근황 
1736,1박 2일 과자값 논란 이후 지역 축제들 근황,"수육인가 엄청 비싸게 파는거 보고 놀랬었는데
이렇게 바뀌는거 너무 좋네요 ㅋㅋㅋㅋㅋㅋㅋ","1박 2일 과자값 논란 이후 지역 축제들 근황 수육인가 엄청 비싸게 파는거 보고 놀랬었는데
이렇게 바뀌는거 너무 좋네요 ㅋㅋㅋㅋㅋㅋㅋ"
1737,언제부턴가 지방 축제하는데 안가게되더라고요,"예전에는 지방축제하는 곳 있으면 여행도 할겸 지역 맛있는 음식도 먹으러 갈겸 겸사겸사다녀오곤 했는데요
언제부턴가 잘안가게되더라고요 행사장 근처 밀리는 길들과 비싼음식들과 화장실 찾기도 어렵고 해서 안가된게 몇년이네요
엊그제 1박2일 지방시장 이슈 보니 한몫벌려는 드센 탐욕들이 보이네요","언제부턴가 지방 축제하는데 안가게되더라고요 예전에는 지방축제하는 곳 있으면 여행도 할겸 지역 맛있는 음식도 먹으러 갈겸 겸사겸사다녀오곤 했는데요
언제부턴가 잘안가게되더라고요 행사장 근처 밀리는 길들과 비싼음식들과 화장실 찾기도 어렵고 해서 안가된게 몇년이네요
엊그제 1박2일 지방시장 이슈 보니 한몫벌려는 드센 탐욕들이 보이네요"
1738,영양산나물 축제 과자상인 사과문.,,영양산나물 축제 과자상인 사과문. 
1739,뚜벅뚜벅 축제 사람 장난아니네요 ~ㅋㅋ!!,"뚜벅뚜벅 축제 사람 장난아니네요 ㅋㅋ !!
지나가다 넘 귀여운 그릇들 ~ㅎㅎ
다들 연휴 잘보내셧나요 ???","뚜벅뚜벅 축제 사람 장난아니네요 ~ㅋㅋ!! 뚜벅뚜벅 축제 사람 장난아니네요 ㅋㅋ !!
지나가다 넘 귀여운 그릇들 ~ㅎㅎ
다들 연휴 잘보내셧나요 ???"
1740,거제 축제정보 6월 16일~18일,"거제에서 이번에 거제옥포대첩축제를 작년보다 크게한데요
16일~18일, 여행일정에 참고하세요","거제 축제정보 6월 16일~18일 거제에서 이번에 거제옥포대첩축제를 작년보다 크게한데요
16일~18일, 여행일정에 참고하세요"
1741,저 오늘 맥주축제 갔는데 😊,"옆테이블 할머니갘ㅋㅋㅋ
아가씨같은데 아줌마냐고 물으셨어요 🤭
눈가주름 자글자글하고
팔자도 푹 패이고
볼도 쳐지기 시작했지만
행복한 것이다 ㅋㅋㅋ
오늘 착장이여써여 ㅋㅋ
별거 없어서 안올려써여 ㅋㅋㅋ
바빠서 머리 뿌리도 못살렸지만
어쨌든 행벅🥰","저 오늘 맥주축제 갔는데 😊 옆테이블 할머니갘ㅋㅋㅋ
아가씨같은데 아줌마냐고 물으셨어요 🤭
눈가주름 자글자글하고
팔자도 푹 패이고
볼도 쳐지기 시작했지만
행복한 것이다 ㅋㅋㅋ
오늘 착장이여써여 ㅋㅋ
별거 없어서 안올려써여 ㅋㅋㅋ
바빠서 머리 뿌리도 못살렸지만
어쨌든 행벅🥰"
